date,values-FeedIn-2384458,values-SelfConsumption-2384458,values-Production-2384458,values-Purchased-2384458,values-Consumption-2384458,values-FeedIn-2274372,values-Consumption-2274372,values-SelfConsumption-2274372,values-Production-2274372,values-Purchased-2274372,values-FeedIn-2055689,values-Consumption-2055689,values-Purchased-2055689,values-SelfConsumption-2055689,values-Production-2055689,values-FeedIn-1816420,values-Consumption-1816420,values-Production-1816420,values-SelfConsumption-1816420,values-Purchased-1816420,values-FeedIn-2384874,values-Consumption-2384874,values-SelfConsumption-2384874,values-Production-2384874,values-Purchased-2384874,values-Production-2243196,values-Consumption-2243196,values-SelfConsumption-2243196,values-FeedIn-2243196,values-Purchased-2243196,Unnamed: 0,values-SelfConsumption-2401661,values-FeedIn-2401661,values-Production-2401661,values-Purchased-2401661,values-Consumption-2401661
2020-08-31,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-09-01,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-09-02,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-09-03,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-09-04,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-09-05,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-09-06,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-09-07,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-09-08,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-09-09,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-09-10,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-09-11,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-09-12,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-09-13,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-09-14,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-09-15,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-09-16,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-09-17,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-09-18,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-09-19,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-09-20,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-09-21,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-09-22,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-09-23,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-09-24,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-09-25,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-09-26,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-09-27,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-09-28,,,,,,,,,,,,,,,,1840.0,11531.0,5801.0,3961.0,7570.0,,,,,,,,,,,,,,,,
2020-09-29,,,,,,,,,,,,,,,,6901.0,22560.0,14646.0,7745.0,14815.0,,,,,,,,,,,,,,,,
2020-09-30,,,,,,,,,,,,,,,,383.0,2958.0,3341.0,16518.0,19476.0,,,,,,,,,,,,,,,,
2020-10-01,,,,,,,,,,,,,,,,5765.0,6098.0,11863.0,14435.0,20533.0,,,,,,,,,,,,,,,,
2020-10-02,,,,,,,,,,,,,,,,4.0,2086.0,2090.0,21703.0,23789.0,,,,,,,,,,,,,,,,
2020-10-03,,,,,,,,,,,,,,,,0.0,1211.0,1211.0,21725.0,22936.0,,,,,,,,,,,,,,,,
2020-10-04,,,,,,,,,,,,,,,,94.0,3215.0,3309.0,23526.0,26741.0,,,,,,,,,,,,,,,,
2020-10-05,,,,,,,,,,,,,,,,1270.0,5181.0,6451.0,19903.0,25084.0,,,,,,,,,,,,,,,,
2020-10-06,,,,,,,,,,,,,,,,2266.0,6631.0,8897.0,27917.0,34548.0,,,,,,,,,,,,,,,,
2020-10-07,,,,,,,,,,,,,,,,2885.0,6507.0,9392.0,22021.0,28528.0,,,,,,,,,,,,,,,,
2020-10-08,,,,,,,,,,,,,,,,2454.0,4456.0,6910.0,21081.0,25537.0,,,,,,,,,,,,,,,,
2020-10-09,,,,,,,,,,,,,,,,1529.0,7296.0,8825.0,25805.0,33101.0,,,,,,,,,,,,,,,,
2020-10-10,,,,,,,,,,,,,,,,4330.0,5126.0,9456.0,25089.0,30215.0,,,,,,,,,,,,,,,,
2020-10-11,,,,,,,,,,,,,,,,3629.0,7042.0,10671.0,22995.0,30037.0,,,,,,,,,,,,,,,,
2020-10-12,,,,,,,,,,,,,,,,601.0,3521.0,4122.0,20709.0,24230.0,,,,,,,,,,,,,,,,
2020-10-13,,,,,,,,,,,,,,,,2988.0,5992.0,8980.0,24943.0,30935.0,,,,,,,,,,,,,,,,
2020-10-14,,,,,,,,,,,,,,,,2723.0,4772.0,7495.0,21660.0,26432.0,,,,,,,,,,,,,,,,
2020-10-15,,,,,,,,,,,,,,,,894.0,5511.0,6405.0,27315.0,32826.0,,,,,,,,,,,,,,,,
2020-10-16,,,,,,,,,,,,,,,,487.0,4844.0,5331.0,27186.0,32030.0,,,,,,,,,,,,,,,,
2020-10-17,,,,,,,,,,,,,,,,1587.0,3923.0,5510.0,20855.0,24778.0,,,,,,,,,,,,,,,,
2020-10-18,,,,,,,,,,,,,,,,236.0,3736.0,3972.0,27224.0,30960.0,,,,,,,,,,,,,,,,
2020-10-19,,,,,,,,,,,,,,,,1310.0,6060.0,7370.0,27642.0,33702.0,,,,,,,,,,,,,,,,
2020-10-20,,,,,,,,,,,,,,,,2125.0,4562.0,6687.0,20095.0,24657.0,,,,,,,,,,,,,,,,
2020-10-21,,,,,,,,,,,,,,,,29.0,2213.0,2242.0,19752.0,21965.0,,,,,,,,,,,,,,,,
2020-10-22,,,,,,,,,,,,,,,,3758.0,6034.0,9792.0,19519.0,25553.0,,,,,,,,,,,,,,,,
2020-10-23,,,,,,,,,,,,,,,,2282.0,5009.0,7291.0,16105.0,21114.0,,,,,,,,,,,,,,,,
2020-10-24,,,,,,,,,,,,,,,,23.0,2339.0,2362.0,25320.0,27659.0,,,,,,,,,,,,,,,,
2020-10-25,,,,,,,,,,,,,,,,2363.0,3942.0,6305.0,22873.0,26815.0,,,,,,,,,,,,,,,,
2020-10-26,,,,,,,,,,,,,,,,3340.0,7040.0,10380.0,24963.0,32003.0,,,,,,,,,,,,,,,,
2020-10-27,,,,,,,,,,,,,,,,1002.0,3657.0,4659.0,23922.0,27579.0,,,,,,,,,,,,,,,,
2020-10-28,,,,,,,,,,,,,,,,857.0,5121.0,5978.0,27615.0,32736.0,,,,,,,,,,,,,,,,
2020-10-29,,,,,,,,,,,,,,,,2.0,2205.0,2207.0,29600.0,31805.0,,,,,,,,,,,,,,,,
2020-10-30,,,,,,,,,,,,,,,,637.0,2486.0,3123.0,19190.0,21676.0,,,,,,,,,,,,,,,,
2020-10-31,,,,,,,,,,,,,,,,2103.0,25214.0,20860.0,4354.0,6457.0,,,,,,,,,,,,,,,,
2020-11-01,,,,,,,,,,,,,,,,285.0,27431.0,25297.0,2134.0,2419.0,,,,,,,,,,,,,,,,
2020-11-02,,,,,,,,,,,,,,,,3189.0,20849.0,16899.0,3950.0,7139.0,,,,,,,,,,,,,,,,
2020-11-03,,,,,,,,,,,,,,,,1541.0,37953.0,31519.0,6434.0,7975.0,,,,,,,,,,,,,,,,
2020-11-04,,,,,,,,,,,,,,,,3137.0,33682.0,29097.0,4585.0,7722.0,,,,,,,,,,,,,,,,
2020-11-05,,,,,,,,,,,,,,,,3084.0,32125.0,26933.0,5192.0,8276.0,,,,,,,,,,,,,,,,
2020-11-06,,,,,,,,,,,,,,,,3448.0,39365.0,33375.0,5990.0,9438.0,,,,,,,,,,,,,,,,
2020-11-07,,,,,,,,,,,,,,,,1894.0,37503.0,33088.0,4415.0,6309.0,,,,,,,,,,,,,,,,
2020-11-08,,,,,,,,,,,,,,,,31.0,25792.0,24245.0,1547.0,1578.0,,,,,,,,,,,,,,,,
2020-11-09,,,,,,,,,,,,,,,,158.0,23490.0,22304.0,1186.0,1344.0,,,,,,,,,,,,,,,,
2020-11-10,,,,,,,,,,,,,,,,1180.0,28363.0,24491.0,3872.0,5052.0,,,,,,,,,,,,,,,,
2020-11-11,,,,,,,,,,,,,,,,0.0,30228.0,27983.0,2245.0,2245.0,,,,,,,,,,,,,,,,
2020-11-12,,,,,,,,,,,,,,,,2572.0,27229.0,22599.0,4630.0,7202.0,,,,,,,,,,,,,,,,
2020-11-13,,,,,,,,,,,,,,,,1290.0,26283.0,23504.0,2779.0,4069.0,,,,,,,,,,,,,,,,
2020-11-14,,,,,,,,,,,,,,,,0.0,25751.0,25171.0,580.0,580.0,,,,,,,,,,,,,,,,
2020-11-15,,,,,,,,,,,,,,,,766.0,28675.0,25331.0,3344.0,4110.0,,,,,,,,,,,,,,,,
2020-11-16,,,,,,,,,,,,,,,,382.0,33148.0,30568.0,2580.0,2962.0,,,,,,,,,,,,,,,,
2020-11-17,,,,,,,,,,,,,,,,21.0,31467.0,29335.0,2132.0,2153.0,,,,,,,,,,,,,,,,
2020-11-18,,,,,,,,,,,,,,,,0.0,29681.0,28549.0,1132.0,1132.0,,,,,,,,,,,,,,,,
2020-11-19,,,,,,,,,,,,,,,,1849.0,31725.0,27509.0,4216.0,6065.0,,,,,,,,,,,,,,,,
2020-11-20,,,,,,,,,,,,,,,,0.0,36078.0,34430.0,1648.0,1648.0,,,,,,,,,,,,,,,,
2020-11-21,,,,,,,,,,,,,,,,231.0,28590.0,25404.0,3186.0,3417.0,,,,,,,,,,,,,,,,
2020-11-22,,,,,,,,,,,,,,,,1198.0,30376.0,26804.0,3572.0,4770.0,,,,,,,,,,,,,,,,
2020-11-23,,,,,,,,,,,,,,,,449.0,42035.0,38438.0,3597.0,4046.0,,,,,,,,,,,,,,,,
2020-11-24,,,,,,,,,,,,,,,,216.0,30373.0,27207.0,3166.0,3382.0,,,,,,,,,,,,,,,,
2020-11-25,,,,,,,,,,,,,,,,10.0,35825.0,33841.0,1984.0,1994.0,,,,,,,,,,,,,,,,
2020-11-26,,,,,,,,,,,,,,,,908.0,45949.0,41816.0,4133.0,5041.0,,,,,,,,,,,,,,,,
2020-11-27,,,,,,,,,,,,,,,,0.0,60391.0,58472.0,1919.0,1919.0,,,,,,,,,,,,,,,,
2020-11-28,,,,,,,,,,,,,,,,0.0,29728.0,28809.0,919.0,919.0,,,,,,,,,,,,,,,,
2020-11-29,,,,,,,,,,,,,,,,0.0,31642.0,30678.0,964.0,964.0,,,,,,,,,,,,,,,,
2020-11-30,,,,,,,,,,,,,,,,1051.0,41944.0,0.0,40893.0,1051.0,,,,,,,,,,,,,,,,
2020-12-01,,,,,,,,,,,,,,,,3044.0,44667.0,1736.0,41623.0,4780.0,,,,,,,,,,,,,,,,
2020-12-02,,,,,,,,,,,,,,,,971.0,46819.0,0.0,45848.0,971.0,,,,,,,,,,,,,,,,
2020-12-03,,,,,,,,,,,,,,,,552.0,40708.0,0.0,40156.0,552.0,,,,,,,,,,,,,,,,
2020-12-04,,,,,,,,,,,,,,,,1929.0,55971.0,3.0,54042.0,1932.0,,,,,,,,,,,,,,,,
2020-12-05,,,,,,,,,,,,,,,,2464.0,43685.0,879.0,41221.0,3343.0,,,,,,,,,,,,,,,,
2020-12-06,,,,,,,,,,,,,,,,1393.0,58460.0,0.0,57067.0,1393.0,,,,,,,,,,,,,,,,
2020-12-07,,,,,,,,,,,,,,,,1501.0,64212.0,0.0,62711.0,1501.0,,,,,,,,,,,,,,,,
2020-12-08,,,,,,,,,,,,,,,,2349.0,50561.0,345.0,48212.0,2694.0,,,,,,,,,,,,,,,,
2020-12-09,,,,,,,,,,,,,,,,1687.0,52069.0,0.0,50382.0,1687.0,,,,,,,,,,,,,,,,
2020-12-10,,,,,,,,,,,,,,,,625.0,47282.0,0.0,46657.0,625.0,,,,,,,,,,,,,,,,
2020-12-11,,,,,,,,,,,,,,,,2228.0,38230.0,581.0,36002.0,2809.0,,,,,,,,,,,,,,,,
2020-12-12,,,,,,,,,,,,,,,,3271.0,36004.0,1611.0,32733.0,4882.0,,,,,,,,,,,,,,,,
2020-12-13,,,,,,,,,,,,,,,,550.0,46557.0,0.0,46007.0,550.0,,,,,,,,,,,,,,,,
2020-12-14,,,,,,,,,,,,,,,,2461.0,29552.0,92.0,27091.0,2553.0,,,,,,,,,,,,,,,,
2020-12-15,,,,,,,,,,,,,,,,2381.0,42285.0,918.0,39904.0,3299.0,,,,,,,,,,,,,,,,
2020-12-16,,,,,,,,,,,,,,,,1380.0,38851.0,5.0,37471.0,1385.0,,,,,,,,,,,,,,,,
2020-12-17,,,,,,,,,,,,,,,,1982.0,35393.0,546.0,33411.0,2528.0,,,,,,,,,,,,,,,,
2020-12-18,,,,,,,,,,,,,,,,902.0,35023.0,0.0,34121.0,902.0,,,,,,,,,,,,,,,,
2020-12-19,,,,,,,,,,,,,,,,2599.0,33404.0,1011.0,30805.0,3610.0,,,,,,,,,,,,,,,,
2020-12-20,,,,,,,,,,,,,,,,3243.0,42810.0,432.0,39567.0,3675.0,,,,,,,,,,,,,,,,
2020-12-21,,,,,,,,,,,,,,,,1370.0,33473.0,0.0,32103.0,1370.0,,,,,,,,,,,,,,,,
2020-12-22,,,,,,,,,,,,,,,,1116.0,38446.0,0.0,37330.0,1116.0,,,,,,,,,,,,,,,,
2020-12-23,,,,,,,,,,,,,,,,1178.0,38505.0,0.0,37327.0,1178.0,,,,,,,,,,,,,,,,
2020-12-24,,,,,,,,,,,,,,,,2652.0,49362.0,956.0,46710.0,3608.0,,,,,,,,,,,,,,,,
2020-12-25,,,,,,,,,,,,,,,,3616.0,53693.0,1113.0,50077.0,4729.0,,,,,,,,,,,,,,,,
2020-12-26,,,,,,,,,,,,,,,,1149.0,46573.0,0.0,45424.0,1149.0,,,,,,,,,,,,,,,,
2020-12-27,,,,,,,,,,,,,,,,3671.0,43544.0,348.0,39873.0,4019.0,,,,,,,,,,,,,,,,
2020-12-28,,,,,,,,,,,,,,,,1329.0,71139.0,0.0,69810.0,1329.0,,,,,,,,,,,,,,,,
2020-12-29,,,,,,,,,,,,,,,,1813.0,57643.0,183.0,55830.0,1996.0,,,,,,,,,,,,,,,,
2020-12-30,,,,,,,,,,,,,,,,2269.0,64762.0,2.0,62493.0,2271.0,,,,,,,,,,,,,,,,
2020-12-31,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2974.0,58413.0,162.0,55439.0,3136.0,,,,,,,,,,,,,,,,
2021-01-01,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1310.0,68318.0,0.0,67008.0,1310.0,,,,,,,,,,,,,,,,
2021-01-02,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2116.0,48857.0,60.0,46741.0,2176.0,,,,,,,,,,,,,,,,
2021-01-03,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2425.0,52790.0,52.0,50365.0,2477.0,,,,,,,,,,,,,,,,
2021-01-04,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2119.0,58613.0,0.0,56494.0,2119.0,,,,,,,,,,,,,,,,
2021-01-05,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2544.0,57133.0,159.0,54589.0,2703.0,,,,,,,,,,,,,,,,
2021-01-06,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,3761.0,58166.0,265.0,54405.0,4026.0,,,,,,,,,,,,,,,,
2021-01-07,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1826.0,72541.0,0.0,70715.0,1826.0,,,,,,,,,,,,,,,,
2021-01-08,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1014.0,64107.0,0.0,63093.0,1014.0,,,,,,,,,,,,,,,,
2021-01-09,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1763.0,61639.0,0.0,59876.0,1763.0,,,,,,,,,,,,,,,,
2021-01-10,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1734.0,64949.0,4.0,63215.0,1738.0,,,,,,,,,,,,,,,,
2021-01-11,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2992.0,47203.0,57.0,44211.0,3049.0,,,,,,,,,,,,,,,,
2021-01-12,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1960.0,42841.0,47.0,40881.0,2007.0,,,,,,,,,,,,,,,,
2021-01-13,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1310.0,41363.0,0.0,40053.0,1310.0,,,,,,,,,,,,,,,,
2021-01-14,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1089.0,36695.0,2.0,35606.0,1091.0,,,,,,,,,,,,,,,,
2021-01-15,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2744.0,61574.0,41.0,58830.0,2785.0,,,,,,,,,,,,,,,,
2021-01-16,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1863.0,45587.0,588.0,43724.0,2451.0,,,,,,,,,,,,,,,,
2021-01-17,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2404.0,44094.0,622.0,41690.0,3026.0,,,,,,,,,,,,,,,,
2021-01-18,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2547.0,43642.0,148.0,41095.0,2695.0,,,,,,,,,,,,,,,,
2021-01-19,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1600.0,38471.0,12.0,36871.0,1612.0,,,,,,,,,,,,,,,,
2021-01-20,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,447.0,36677.0,0.0,36230.0,447.0,,,,,,,,,,,,,,,,
2021-01-21,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2928.0,46489.0,579.0,43561.0,3507.0,,,,,,,,,,,,,,,,
2021-01-22,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2638.0,45964.0,1594.0,43326.0,4232.0,,,,,,,,,,,,,,,,
2021-01-23,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,3502.0,56270.0,1920.0,52768.0,5422.0,,,,,,,,,,,,,,,,
2021-01-24,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1062.0,60622.0,0.0,59560.0,1062.0,,,,,,,,,,,,,,,,
2021-01-25,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,3888.0,53344.0,397.0,49456.0,4285.0,,,,,,,,,,,,,,,,
2021-01-26,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1885.0,61523.0,0.0,59638.0,1885.0,,,,,,,,,,,,,,,,
2021-01-27,,,,,,,,,,,18.0,72622.0,70978.0,1644.0,1662.0,2094.0,34519.0,189.0,32425.0,2283.0,,,,,,,,,,,,,,,,
2021-01-28,,,,,,,,,,,268.0,50531.0,43958.0,6573.0,6841.0,3086.0,29162.0,998.0,26076.0,4084.0,,,,,,,,,,,,,,,,
2021-01-29,,,,,,,,,,,383.0,49704.0,42364.0,7340.0,7723.0,3776.0,42132.0,233.0,38356.0,4009.0,,,,,,,,,,,,,,,,
2021-01-30,,,,,,,,,,,6.0,70689.0,69648.0,1041.0,1047.0,1403.0,56123.0,0.0,54720.0,1403.0,,,,,,,,,,,,,,,,
2021-01-31,,,,,,,,,,,2597.0,85348.0,2578.0,19.0,82770.0,13.0,56473.0,53813.0,2660.0,2673.0,,,,,,,,,,,,,,,,
2021-02-01,,,,,,,,,,,598.0,88167.0,598.0,0.0,87569.0,0.0,56937.0,56051.0,886.0,886.0,,,,,,,,,,,,,,,,
2021-02-02,,,,,,,,,,,9834.0,54095.0,9428.0,406.0,44667.0,1654.0,33728.0,29695.0,4033.0,5687.0,,,,,,,,,,,,,,,,
2021-02-03,,,,,,,,,,,4726.0,35428.0,4522.0,213.0,30915.0,823.0,36728.0,33050.0,3678.0,4501.0,,,,,,,,,,,,,,,,
2021-02-04,,,,,,,,,,,1572.0,68412.0,1565.0,7.0,66847.0,1.0,51815.0,49594.0,2221.0,2222.0,,,,,,,,,,,,,,,,
2021-02-05,,,,,,,,,,,7626.0,63120.0,7230.0,396.0,55890.0,2357.0,40197.0,36015.0,4182.0,6539.0,,,,,,,,,,,,,,,,
2021-02-06,,,,,,,,,,,5233.0,72115.0,5117.0,116.0,66998.0,465.0,48320.0,42621.0,5699.0,6164.0,,,,,,,,,,,,,,,,
2021-02-07,,,,,,,,,,,5965.0,76260.0,5743.0,222.0,70517.0,380.0,50701.0,47254.0,3447.0,3827.0,,,,,,,,,,,,,,,,
2021-02-08,,,,,,,,,,,4558.0,81982.0,4342.0,216.0,77640.0,30.0,70934.0,66160.0,4774.0,4804.0,,,,,,,,,,,,,,,,
2021-02-09,,,,,,,,,,,9032.0,84238.0,8850.0,182.0,75388.0,919.0,59965.0,55403.0,4562.0,5481.0,,,,,,,,,,,,,,,,
2021-02-10,,,,,,,,,,,13600.0,81872.0,13288.0,312.0,68584.0,1783.0,61243.0,52917.0,8326.0,10109.0,,,,,,,,,,,,,,,,
2021-02-11,,,,,,,,,,,7838.0,91715.0,7025.0,813.0,84690.0,699.0,65106.0,58342.0,6764.0,7463.0,,,,,,,,,,,,,,,,
2021-02-12,,,,,,,,,,,19125.0,86385.0,18858.0,267.0,67527.0,1526.0,60433.0,50858.0,9575.0,11101.0,,,,,,,,,,,,,,,,
2021-02-13,,,,,,,,,,,6748.0,83769.0,6693.0,55.0,77076.0,239.0,64207.0,59262.0,4945.0,5184.0,,,,,,,,,,,,,,,,
2021-02-14,,,,,,,,,,,1258.0,81960.0,1258.0,0.0,80702.0,0.0,53401.0,51840.0,1561.0,1561.0,,,,,,,,,,,,,,,,
2021-02-15,,,,,,,,,,,8026.0,63742.0,7810.0,216.0,55932.0,546.0,33947.0,30337.0,3610.0,4156.0,,,,,,,,,,,,,,,,
2021-02-16,,,,,,,,,,,4395.0,51871.0,4365.0,30.0,47506.0,1318.0,36018.0,30697.0,5321.0,6639.0,,,,,,,,,,,,,,,,
2021-02-17,,,,,,,,,,,5301.0,54645.0,5217.0,84.0,49428.0,889.0,34734.0,31458.0,3276.0,4165.0,,,,,,,,,,,,,,,,
2021-02-18,,,,,,,,,,,10278.0,56592.0,9834.0,444.0,46758.0,3309.0,40176.0,32827.0,7349.0,10658.0,,,,,,,,,,,,,,,,
2021-02-19,,,,,,,,,,,1200.0,62935.0,1200.0,0.0,61735.0,2.0,44891.0,43155.0,1736.0,1738.0,,,,,,,,,,,,,,,,
2021-02-20,,,,,,,,,,,6788.0,47103.0,6656.0,132.0,40447.0,1187.0,30797.0,26173.0,4624.0,5811.0,,,,,,,,,,,,,,,,
2021-02-21,,,,,,,,,,,2626.0,45171.0,2578.0,48.0,42593.0,1012.0,31871.0,29690.0,2181.0,3193.0,,,,,,,,,,,,,,,,
2021-02-22,,,,,,,,,,,6258.0,52416.0,6173.0,85.0,46243.0,4071.0,36789.0,30774.0,6015.0,10086.0,,,,,,,,,,,,,,,,
2021-02-23,,,,,,,,,,,14565.0,50354.0,14084.0,481.0,36270.0,3624.0,32546.0,27584.0,4962.0,8586.0,,,,,,,,,,,,,,,,
2021-02-24,,,,,,,,,,,9352.0,42335.0,8988.0,364.0,33347.0,1610.0,24871.0,20330.0,4541.0,6151.0,,,,,,,,,,,,,,,,
2021-02-25,,,,,,,,,,,9707.0,45201.0,9483.0,224.0,35718.0,5935.0,30306.0,23670.0,6636.0,12571.0,,,,,,,,,,,,,,,,
2021-02-26,,,,,,,,,,,20923.0,54288.0,19837.0,1086.0,34451.0,4109.0,32060.0,26279.0,5781.0,9890.0,,,,,,,,,,,,,,,,
2021-02-27,,,,,,,,,,,22348.0,49082.0,20358.0,1990.0,28724.0,7275.0,31929.0,25728.0,6201.0,13476.0,,,,,,,,,,,,,,,,
2021-02-28,,,,,,,,,,,22403.0,36888.0,21499.0,904.0,15389.0,14627.0,31293.0,7198.0,7429.0,24095.0,,,,,,,,,,,,,,,,
2021-03-01,,,,,,,,,,,11780.0,45430.0,11320.0,460.0,34110.0,14397.0,35405.0,7413.0,6984.0,27992.0,,,,,,,,,,,,,,,,
2021-03-02,,,,,,,,,,,7289.0,45982.0,7194.0,95.0,38788.0,10815.0,43689.0,7922.0,2893.0,35767.0,,,,,,,,,,,,,,,,
2021-03-03,,,,,,,,,,,2573.0,50615.0,2551.0,22.0,48064.0,3514.0,41829.0,3297.0,217.0,38532.0,,,,,,,,,,,,,,,,
2021-03-04,,,,,,,,,,,1633.0,57036.0,1630.0,3.0,55406.0,2433.0,48128.0,2433.0,0.0,45695.0,,,,,,,,,,,,,,,,
2021-03-05,,,,,,,,,,,4765.0,66295.0,4685.0,80.0,61610.0,6147.0,45962.0,5169.0,978.0,40793.0,,,,,,,,,,,,,,,,
2021-03-06,,,,,,,,,,,14593.0,66562.0,13651.0,942.0,52911.0,14459.0,40335.0,8518.0,5941.0,31817.0,,,,,,,,,,,,,,,,
2021-03-07,,,,,,,,,,,14421.0,56347.0,13981.0,440.0,42366.0,17275.0,42712.0,10426.0,6849.0,32286.0,,,,,,,,,,,,,,,,
2021-03-08,,,,,,,,,,,12512.0,53677.0,11992.0,520.0,41685.0,13800.0,35855.0,8369.0,5431.0,27486.0,,,,,,,,,,,,,,,,
2021-03-09,,,,,,,,,,,21776.0,53218.0,20518.0,1258.0,32700.0,11584.0,35520.0,6494.0,5090.0,29026.0,,,,,,,,,,,,,,,,
2021-03-10,,,,,,,,,,,1593.0,51393.0,1585.0,8.0,49808.0,2254.0,36205.0,2249.0,5.0,33956.0,,,,,,,,,,,,,,,,
2021-03-11,,,,,,,,,,,16238.0,58132.0,15052.0,1186.0,43080.0,11234.0,38165.0,8559.0,2675.0,29606.0,,,,,,,,,,,,,,,,
2021-03-12,,,,,,,,,,,17337.0,57580.0,16355.0,982.0,41225.0,14796.0,40157.0,8621.0,6175.0,31536.0,,,,,,,,,,,,,,,,
2021-03-13,,,,,,,,,,,12835.0,55360.0,11896.0,939.0,43464.0,13468.0,37221.0,8905.0,4563.0,28316.0,,,,,,,,,,,,,,,,
2021-03-14,,,,,,,,,,,8895.0,53886.0,8791.0,104.0,45095.0,7623.0,35984.0,5828.0,1795.0,30156.0,,,,,,,,,,,,,,,,
2021-03-15,,,,,,,,,,,13627.0,49911.0,13033.0,594.0,36878.0,13772.0,27187.0,7453.0,6319.0,19734.0,,,,,,,,,,,,,,,,
2021-03-16,,,,,,,,,,,11028.0,42001.0,10215.0,813.0,31786.0,16857.0,28653.0,8560.0,8297.0,20093.0,,,,,,,,,,,,,,,,
